File;Hackathon download URL;File size;Hackathon thumbnail URL;Inventory Number;stable URI;Metadata available at
MFNB_Col_Scarabaeidae_Cetoniinae_D107.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D107.jpg;193.677.072;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D107.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D107;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D107;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D107
MFNB_Col_Scarabaeidae_Cetoniinae_D108.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D108.jpg;196.230.221;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D108.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D108;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D108;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D108
MFNB_Col_Scarabaeidae_Cetoniinae_D109.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D109.jpg;186.920.328;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D109.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D109;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D109;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D109
MFNB_Col_Scarabaeidae_Cetoniinae_D110.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D110.jpg;190.394.861;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D110.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D110;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D110;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D110
MFNB_Col_Scarabaeidae_Cetoniinae_D111.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D111.jpg;192.657.091;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D111.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D111;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D111;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D111
MFNB_Col_Scarabaeidae_Cetoniinae_D112.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D112.jpg;188.070.750;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D112.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D112;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D112;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D112
MFNB_Col_Scarabaeidae_Cetoniinae_D113.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D113.jpg;185.297.452;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D113.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D113;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D113;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D113
MFNB_Col_Scarabaeidae_Cetoniinae_D114.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D114.jpg;180.593.413;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D114.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D114;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D114;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D114
MFNB_Col_Scarabaeidae_Cetoniinae_D115.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D115.jpg;196.288.303;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D115.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D115;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D115;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D115
MFNB_Col_Scarabaeidae_Cetoniinae_D116.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D116.jpg;203.489.418;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D116.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D116;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D116;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D116
MFNB_Col_Scarabaeidae_Cetoniinae_D116a.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D116a.jpg;177.415.259;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D116a.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D116a;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D116a;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D116a
MFNB_Col_Scarabaeidae_Cetoniinae_D117.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D117.jpg;160.945.212;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D117.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D117;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D117;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D117
MFNB_Col_Scarabaeidae_Cetoniinae_D118.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D118.jpg;186.965.196;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D118.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D118;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D118;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D118
MFNB_Col_Scarabaeidae_Cetoniinae_D119.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D119.jpg;186.455.165;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D119.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D119;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D119;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D119
MFNB_Col_Scarabaeidae_Cetoniinae_D120.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D120.jpg;192.730.301;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D120.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D120;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D120;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D120
MFNB_Col_Scarabaeidae_Cetoniinae_D121.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D121.jpg;202.748.582;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D121.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D121;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D121;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D121
MFNB_Col_Scarabaeidae_Cetoniinae_D122.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D122.jpg;197.978.473;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D122.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D122;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D122;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D122
MFNB_Col_Scarabaeidae_Cetoniinae_D123.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D123.jpg;198.947.323;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D123.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D123;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D123;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D123
MFNB_Col_Scarabaeidae_Cetoniinae_D124.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D124.jpg;173.691.130;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D124.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D124;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D124;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D124
MFNB_Col_Scarabaeidae_Cetoniinae_D125.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D125.jpg;177.411.986;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D125.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D125;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D125;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D125
MFNB_Col_Scarabaeidae_Cetoniinae_D126.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D126.jpg;200.219.833;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D126.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D126;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D126;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D126
MFNB_Col_Scarabaeidae_Cetoniinae_D127.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D127.jpg;212.102.693;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D127.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D127;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D127;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D127
MFNB_Col_Scarabaeidae_Cetoniinae_D128.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D128.jpg;196.313.741;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D128.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D128;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D128;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D128
MFNB_Col_Scarabaeidae_Cetoniinae_D128a.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D128a.jpg;129.084.270;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D128a.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D128a;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D128a;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D128a
MFNB_Col_Scarabaeidae_Cetoniinae_D129.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D129.jpg;189.078.375;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D129.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D129;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D129;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D129
MFNB_Col_Scarabaeidae_Cetoniinae_D130.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D130.jpg;185.963.844;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D130.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D130;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D130;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D130
MFNB_Col_Scarabaeidae_Cetoniinae_D131.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D131.jpg;182.070.186;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D131.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D131;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D131;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D131
MFNB_Col_Scarabaeidae_Cetoniinae_D132.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D132.jpg;189.849.529;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D132.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D132;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D132;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D132
MFNB_Col_Scarabaeidae_Cetoniinae_D133.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D133.jpg;178.332.448;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D133.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D133;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D133;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D133
MFNB_Col_Scarabaeidae_Cetoniinae_D134.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D134.jpg;184.204.047;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D134.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D134;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D134;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D134
MFNB_Col_Scarabaeidae_Cetoniinae_D135.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D135.jpg;195.862.005;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D135.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D135;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D135;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D135
MFNB_Col_Scarabaeidae_Cetoniinae_D136.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D136.jpg;192.555.865;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D136.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D136;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D136;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D136
MFNB_Col_Scarabaeidae_Cetoniinae_D137.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D137.jpg;203.255.696;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D137.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D137;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D137;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D137
MFNB_Col_Scarabaeidae_Cetoniinae_D138.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D138.jpg;196.980.258;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D138.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D138;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D138;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D138
MFNB_Col_Scarabaeidae_Cetoniinae_D139.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D139.jpg;195.566.941;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D139.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D139;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D139;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D139
MFNB_Col_Scarabaeidae_Cetoniinae_D140.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D140.jpg;177.286.509;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D140.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D140;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D140;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D140
MFNB_Col_Scarabaeidae_Cetoniinae_D141.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D141.jpg;191.527.442;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D141.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D141;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D141;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D141
MFNB_Col_Scarabaeidae_Cetoniinae_D142.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D142.jpg;174.031.754;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D142.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D142;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D142;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D142
MFNB_Col_Scarabaeidae_Cetoniinae_D143.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D143.jpg;183.014.209;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D143.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D143;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D143;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D143
MFNB_Col_Scarabaeidae_Cetoniinae_D144.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D144.jpg;188.019.751;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D144.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D144;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D144;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D144
MFNB_Col_Scarabaeidae_Cetoniinae_D145.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D145.jpg;188.340.483;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D145.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D145;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D145;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D145
MFNB_Col_Scarabaeidae_Cetoniinae_D146.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D146.jpg;191.892.986;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D146.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D146;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D146;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D146
MFNB_Col_Scarabaeidae_Cetoniinae_D147.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D147.jpg;209.715.471;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D147.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D147;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D147;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D147
MFNB_Col_Scarabaeidae_Cetoniinae_D148.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D148.jpg;194.534.453;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D148.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D148;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D148;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D148
MFNB_Col_Scarabaeidae_Cetoniinae_D149.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D149.jpg;179.006.955;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D149.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D149;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D149;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D149
MFNB_Col_Scarabaeidae_Cetoniinae_D150.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D150.jpg;184.351.929;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D150.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D150;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D150;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D150
MFNB_Col_Scarabaeidae_Cetoniinae_D151.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D151.jpg;219.421.810;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D151.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D151;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D151;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D151
MFNB_Col_Scarabaeidae_Cetoniinae_D151a.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D151a.jpg;134.399.274;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D151a.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D151a;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D151a;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D151a
MFNB_Col_Scarabaeidae_Cetoniinae_D152.jpg;http://gbif.naturkundemuseum-berlin.de/hackathon/High_resolution/MFNB_Col_Scarabaeidae_Cetoniinae_D152.jpg;218.255.164;http://coll.mfn-berlin.de/img/MFNB_Col_Scarabaeidae_Cetoniinae_D152.jpg;MFNB_Col_Scarabaeidae_Cetoniinae_D152;http://coll.mfn-berlin.de/u/MFNB_Col_Scarabaeidae_Cetoniinae_D152;http://eos.naturkundemuseum-berlin.de/result?DrawerCode=MFNB_Col_Scarabaeidae_Cetoniinae_D152
